pincode,post_office_count,unique_district_count,unique_state_count,district_candidates,state_candidates,office_type_candidates,delivery_candidates,valid_coordinate_pair_count,invalid_coordinate_pair_count,incomplete_coordinate_pair_count,mean_valid_latitude,mean_valid_longitude,ambiguous_district,ambiguous_state
713206,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,3,0,0,23.540669,87.348445,False,False
713207,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.528589,87.256392,False,False
713208,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,2,0,0,23.530694,87.280112,False,False
713209,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,2,0,0,23.549471,87.291828,False,False
713210,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,2,0,0,23.524667,87.325516,False,False
713211,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,3,0,0,23.489561,87.336048,False,False
713212,11,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,11,0,0,23.527064,87.386049,False,False
713213,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.561623,87.278457,False,False
713214,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,2,0,0,23.545356,87.331528,False,False
713215,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,2,0,0,23.510101,87.272874,False,False
713216,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.536386,87.298268,False,False
713217,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.572935,87.23322,False,False
713301,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,HO|PO,Delivery|Non Delivery,3,0,0,23.489237,87.78918,False,False
713302,4,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,4,0,0,23.850176,87.173114,False,False
713303,5,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,5,0,0,23.788113,87.0265,False,False
713304,4,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,4,0,0,23.289027,87.595134,False,False
713305,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.837122,86.909973,False,False
713315,4,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,4,0,0,23.916284,87.150559,False,False
713321,8,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,8,0,0,23.589239,87.193268,False,False
713322,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,2,0,0,23.658112,87.20053,False,False
713323,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,3,0,0,23.695289,87.372576,False,False
713324,4,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,4,0,0,23.73447,86.816127,False,False
713325,11,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,10,0,1,23.703174,86.995158,False,False
713326,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,22.232222,87.863611,False,False
713330,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,3,0,0,23.681301,86.992417,False,False
713331,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery|Non Delivery,3,0,0,23.798211,86.923521,False,False
713332,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,2,0,0,21.505329,80.45988,False,False
713333,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,3,0,0,23.693105,86.829275,False,False
713334,6,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,6,0,0,23.727576,87.023476,False,False
713335,5,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,5,0,0,23.782428,86.855643,False,False
713336,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,3,0,0,23.707824,87.076968,False,False
713337,4,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,3,0,1,23.658059,87.071394,False,False
713338,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,3,0,0,23.629329,87.195584,False,False
713339,5,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,5,0,0,23.672584,86.965016,False,False
713340,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.837122,86.909973,False,False
713341,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,2,0,0,23.771857,86.929932,False,False
713342,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.665918,87.164077,False,False
713343,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,3,0,0,24.145712,87.307045,False,False
713344,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.837122,86.909973,False,False
713346,4,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,3,0,1,23.722121,87.252927,False,False
713347,2,1,1,PASCHIM BARDHAMAN,WEST BENGAL,HO|PO,Delivery|Non Delivery,2,0,0,23.612614,87.115757,False,False
713357,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.837122,86.909973,False,False
713358,5,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,5,0,0,23.632858,87.100556,False,False
713359,10,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,10,0,0,23.467013,86.995675,False,False
713360,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,3,0,0,29.459514,79.326951,False,False
713361,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.837122,86.909973,False,False
713362,5,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,5,0,0,23.685747,87.131829,False,False
713363,9,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,9,0,0,23.645205,87.251612,False,False
713365,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.618125,87.136235,False,False
713369,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,24.280833,87.551667,False,False
713370,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.887533,87.732934,False,False
713371,3,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,3,0,0,23.691479,86.920967,False,False
713372,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.837122,86.909973,False,False
713373,5,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,5,0,0,23.70658,86.943911,False,False
713376,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.4178,86.653368,False,False
713378,6,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,6,0,0,23.705457,87.205615,False,False
713381,4,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,4,0,0,23.688631,87.349685,False,False
713384,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.648181,87.160475,False,False
713385,5,1,1,PASCHIM BARDHAMAN,WEST BENGAL,BO|PO,Delivery,5,0,0,23.66224,87.306415,False,False
713386,1,1,1,PASCHIM BARDHAMAN,WEST BENGAL,PO,Delivery,1,0,0,23.837122,86.909973,False,False
713401,6,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,6,0,0,23.131856,88.037237,False,False
713403,7,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,7,0,0,23.367643,87.554142,False,False
713404,5,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,5,0,0,23.177424,87.779995,False,False
713405,8,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,8,0,0,23.280968,88.225042,False,False
713406,11,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,11,0,0,23.342639,87.691429,False,False
713407,11,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,11,0,0,23.262945,87.966691,False,False
713408,12,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,12,0,0,23.12476,87.897498,False,False
713409,7,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,7,0,0,23.233293,88.319568,False,False
713420,2,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,2,0,0,23.608561,87.194986,False,False
713421,6,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,6,0,0,23.394809,87.860395,False,False
713422,25,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,25,0,0,23.338141,88.162433,False,False
713423,14,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,14,0,0,23.434103,87.305402,False,False
713424,18,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,18,0,0,23.116397,87.854881,False,False
713426,11,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,11,0,0,23.32121,88.049896,False,False
713427,10,2,1,HOOGHLY|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,10,0,0,23.091926,87.838926,True,False
713428,10,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,10,0,0,23.287419,87.641192,False,False
713502,13,2,1,NADIA|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,13,0,0,23.592566,88.179177,True,False
713512,12,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery|Non Delivery,12,0,0,23.5311,88.15969,False,False
713513,14,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,14,0,0,23.453806,88.292536,False,False
713514,7,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,7,0,0,23.575571,88.005262,False,False
713515,4,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,4,0,0,23.3306,88.22545,False,False
713519,6,2,1,NADIA|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,6,0,0,23.312425,88.21774,True,False
713520,7,1,1,PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,7,0,0,23.485714,87.965714,False,False
721101,10,1,1,MEDINIPUR WEST,WEST BENGAL,HO|PO,Delivery|Non Delivery,10,0,0,22.512055,87.432517,False,False
721102,12,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,12,0,0,22.456648,87.315529,False,False
721121,19,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,19,0,0,22.474634,87.324986,True,False
721122,8,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,8,0,0,22.541285,87.40591,False,False
721124,9,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,9,0,0,22.414908,87.347294,False,False
721125,15,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,15,0,0,22.169754,87.128962,False,False
721126,9,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,9,0,0,22.371395,87.555822,False,False
721127,15,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,15,0,0,22.863169,87.354108,False,False
721128,6,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,6,0,0,22.709046,87.170616,True,False
721129,6,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,6,0,0,22.447546,87.321511,False,False
721130,5,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,5,0,0,18.310113,87.84876,True,False
721131,8,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,8,0,0,22.391744,87.731211,True,False
721132,1,1,1,MEDINIPUR WEST,WEST BENGAL,PO,Delivery,1,0,0,22.3832,87.1908,False,False
721133,21,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,21,0,0,22.124236,87.234629,False,False
721134,8,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery|Non Delivery,8,0,0,22.503556,87.85945,False,False
721135,12,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,12,0,0,22.18059,87.159734,True,False
721136,11,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,11,0,0,22.446313,87.629702,False,False
721137,9,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery|Non Delivery,9,0,0,22.964409,87.827389,False,False
721139,17,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery|Non Delivery,17,0,0,22.632402,87.70255,True,False
721140,15,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,15,0,0,22.28276,87.586513,False,False
721143,7,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,7,0,0,22.253386,87.340114,False,False
721144,20,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,20,0,0,22.373827,87.736949,True,False
721145,4,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,4,0,0,22.552368,87.329886,False,False
721146,9,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,9,0,0,22.524844,87.670022,False,False
721147,8,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,8,0,0,22.635859,87.312518,False,False
721148,6,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,6,0,0,21.072557,88.429963,False,False
721149,15,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,15,0,0,22.380217,87.440249,False,False
721150,16,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,16,0,0,22.553974,87.463938,False,False
721151,10,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,9,1,0,20.138907,87.802222,False,False
721152,13,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,13,0,0,22.453556,87.772062,True,False
721153,5,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,5,0,0,19.840689,87.867156,False,False
721154,7,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,7,0,0,22.456498,87.7835,True,False
721155,11,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,11,0,0,22.241434,87.671972,False,False
721156,12,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,12,0,0,22.475537,87.347476,False,False
721157,10,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,10,0,0,22.8244,87.241449,False,False
721158,2,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,2,0,0,22.613892,88.223897,False,False
721159,6,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,6,0,0,22.073783,87.233225,False,False
721160,7,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,7,0,0,22.370984,87.569813,False,False
721161,1,1,1,MEDINIPUR WEST,WEST BENGAL,PO,Delivery,1,0,0,22.485278,87.855833,False,False
721166,8,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,8,0,0,22.31344,87.675641,False,False
721171,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,22.295667,87.926,False,False
721172,2,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,2,0,0,22.2756,87.71495,False,False
721201,24,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,24,0,0,22.733123,87.516905,False,False
721211,22,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,22,0,0,22.606899,87.72451,False,False
721212,27,2,1,HOOGHLY|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery|Non Delivery,27,0,0,22.680422,87.763923,True,False
721222,8,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,8,0,0,22.691272,87.590788,False,False
721232,20,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,20,0,0,22.756872,87.616203,False,False
721242,9,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,9,0,0,22.82307,87.613104,False,False
721253,16,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,16,0,0,22.704101,87.337648,False,False
721260,17,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,17,0,0,22.638671,87.497611,False,False
721301,25,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery|Non Delivery,25,0,0,22.354798,87.237762,False,False
721302,1,1,1,MEDINIPUR WEST,WEST BENGAL,PO,Delivery,1,0,0,22.321556,87.309917,False,False
721303,1,1,1,MEDINIPUR WEST,WEST BENGAL,PO,Delivery,1,0,0,22.339694,87.21275,False,False
721304,4,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery|Non Delivery,4,0,0,22.666581,87.510106,False,False
721305,4,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,4,0,0,22.334362,87.32279,False,False
721306,3,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,3,0,0,22.323153,87.308613,False,False
721401,18,1,1,MEDINIPUR EAST,WEST BENGAL,BO|HO,Delivery,18,0,0,21.827565,87.398191,False,False
721402,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,21.774545,87.747674,False,False
721403,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,21.937222,87.776111,False,False
721404,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,21.778611,87.741944,False,False
721405,2,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,2,0,0,21.800696,87.701784,False,False
721406,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,21.778731,87.754979,False,False
721420,3,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,3,0,0,21.564933,87.321605,True,False
721422,16,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,16,0,0,21.899213,87.64463,False,False
721423,10,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,10,0,0,21.690682,87.596216,False,False
721424,18,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,18,0,0,22.242702,87.388926,False,False
721425,8,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,8,0,0,22.010654,87.724396,False,False
721426,17,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,17,0,0,21.933535,87.293891,False,False
721427,10,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,10,0,0,21.850577,87.802144,False,False
721428,3,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,3,0,0,21.860483,87.642005,False,False
721429,13,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery|Non Delivery,13,0,0,21.902109,87.537087,False,False
721430,15,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,15,0,0,22.07048,87.775707,False,False
721431,17,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,17,0,0,22.0894,87.902194,False,False
721432,9,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,9,0,0,21.908025,87.889126,False,False
721433,8,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,8,0,0,21.7601,87.715084,False,False
721434,7,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,7,0,0,22.034375,87.640064,False,False
721435,6,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,6,0,0,22.093591,87.471519,False,False
721436,8,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery|Non Delivery,8,0,0,21.831663,87.41746,False,False
721437,21,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,21,0,0,22.36125,87.438071,False,False
721438,3,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,3,0,0,21.961207,87.562529,False,False
721439,14,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,14,0,0,22.045524,87.522883,False,False
721440,5,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,5,0,0,21.98771,87.606838,False,False
721441,7,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,7,0,0,21.70808,87.584238,False,False
721442,9,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,9,0,0,21.862131,87.846295,False,False
721443,10,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,10,0,0,21.942001,87.477944,True,False
721444,14,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,14,0,0,21.919674,87.720552,False,False
721445,15,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,15,0,0,22.428264,87.573152,False,False
721446,13,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,13,0,0,21.69469,87.488208,False,False
721447,4,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,4,0,0,21.81359,87.460537,False,False
721448,13,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,13,0,0,21.77155,87.505783,False,False
721449,4,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,4,0,0,22.557185,87.788442,False,False
721450,6,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,6,0,0,21.746152,87.789445,False,False
721451,12,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,12,0,0,22.005986,87.299831,False,False
721452,11,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,11,0,0,22.428673,87.634879,False,False
721453,6,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,6,0,0,21.942832,87.724742,False,False
721454,8,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,8,0,0,22.437036,87.450519,False,False
721455,9,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,9,0,0,21.733855,87.701847,False,False
721456,12,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,12,0,0,22.06631,87.657632,False,False
721457,13,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,13,0,0,21.822583,87.342271,False,False
721458,9,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,9,0,0,22.076336,87.674068,False,False
721463,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,21.621445,87.507221,False,False
721467,11,1,1,MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery|Non Delivery,11,0,0,22.305528,87.529752,False,False
721501,15,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery|Non Delivery,15,0,0,22.693573,86.906947,False,False
721503,11,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,11,0,0,22.45631,87.150927,False,False
721504,14,2,1,BANKURA|JHARGRAM,WEST BENGAL,BO|PO,Delivery,14,0,0,22.498644,86.943,True,False
721505,11,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,11,0,0,22.477051,86.857003,False,False
721506,26,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,26,0,0,22.206088,86.894858,False,False
721507,3,1,1,JHARGRAM,WEST BENGAL,HO|PO,Delivery|Non Delivery,3,0,0,22.456393,86.996833,False,False
721513,21,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,21,0,0,22.371021,87.124858,True,False
721514,9,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,9,0,0,22.472437,87.019877,False,False
721515,8,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,8,0,0,22.669119,86.886761,False,False
721516,14,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,14,0,0,22.574698,87.046229,True,False
721517,23,1,1,JHARGRAM,WEST BENGAL,BO|PO,Delivery,23,0,0,22.571478,86.866422,False,False
721601,8,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,8,0,0,24.100908,87.819338,False,False
721602,4,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery|Non Delivery,4,0,0,22.086081,88.138283,False,False
721603,6,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,6,0,0,19.408946,87.842887,False,False
721604,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,22.3,88.0559,False,False
721606,2,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery|Non Delivery,2,0,0,22.042275,88.074206,False,False
721607,2,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,2,0,0,22.023208,88.063228,False,False
721624,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,22.116759,87.59,False,False
721625,5,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,5,0,0,19.65214,86.52075,False,False
721626,10,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,10,0,0,21.58694,87.79576,False,False
721627,6,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,6,0,0,19.33625,88.512055,False,False
721628,16,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,16,0,0,22.223018,88.098622,False,False
721629,7,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,7,0,0,18.528323,87.98711,False,False
721631,16,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,16,0,0,22.209353,88.258436,False,False
721632,7,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,7,0,0,22.212909,87.346669,False,False
721633,13,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,13,0,0,22.0814,87.965562,False,False
721634,7,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,7,0,0,22.361066,87.783458,False,False
721635,10,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,10,0,0,20.158594,88.111426,False,False
721636,6,1,1,MEDINIPUR EAST,WEST BENGAL,HO|PO,Delivery|Non Delivery,6,0,0,22.32497,88.016024,False,False
721637,3,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,3,0,0,22.29904,87.924518,False,False
721638,1,1,1,MEDINIPUR EAST,WEST BENGAL,PO,Delivery,1,0,0,22.112991,87.799122,False,False
721641,9,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,9,0,0,22.373478,88.180733,True,False
721642,11,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,11,0,0,22.118748,88.454554,False,False
721643,2,1,1,MEDINIPUR EAST,WEST BENGAL,BO|PO,Delivery,2,0,0,22.821256,88.061133,False,False
