source_row_number,unique_id,name,organization_type,structurally_valid,exact_duplicate,scoring_eligible,issue_codes
8561,0e441d98-5aa9-487f-a574-54d031078fb2,Desun Reference Lab,facility,True,False,True,
8562,0e4f5ef6-5298-4e65-a16a-30661beba1e0,Unity Hospitals,facility,True,False,True,
8563,0e5c207b-b7f7-4f44-8c44-79604eddb4a9,Choubey Nursing Home,facility,True,False,True,
8564,0ea157f2-ed34-42e8-b233-5f9d2bae2905,Sarmi Diagnostic Centre,facility,True,False,True,
8565,0eb4fd11-fda0-4674-9f8b-891b7f9efd13,Alphonsa Eye Hospital,facility,True,False,True,
8566,0eda88e1-48b0-4762-b4b6-0f95008e8ac9,Hanuman Prasad Poddar Cancer Hospital and Research Institute,facility,True,False,True,
8567,0ee89a39-cdb7-4261-a644-36f0edfd5a4e,Shrihari Imaging Centre,facility,True,False,True,
8568,0ef1cbde-0604-45ef-a870-381b70cfdd5a,Shree Samarth Krupa Ayurved Clinic and Panchakarma Centre,facility,True,False,True,
8569,0ef580a8-bac4-4905-a8fa-5d1dd9d8c110,Tapadiya's Dental Casa,facility,True,False,True,
8570,0f0cf0fc-bf37-40a4-94ef-fdf8094398cc,"Dr. Jyotsna Jha . Dr. Sanjeev Jha (Care For Sure) G.M.S. Road Dehradun KTY, Dehradun",facility,True,False,True,
8571,0f6bebc7-beb6-4c28-8d6c-1518281157c3,Siddiqui Dental Care,facility,True,False,True,
8572,0f88f6ca-25f0-44db-b17d-0da9b0bdf28a,Pookadai Ravi Speciality Hospital,facility,True,False,True,
8573,0fa40a4e-bb9c-4312-aadf-7222cf212c2c,Skinacea Skin Clinic,facility,True,False,True,
8574,0faa3635-50ac-4ae5-afa6-7aebded21968,Kisholoy Children's Hospital,facility,True,False,True,
8575,0fbf800b-5979-4814-b371-60e5e158f22a,Bansal Vision Institute (Camp),facility,True,False,True,
8576,10339c40-a21a-4bc9-83d7-dbfee8595461,HEAL Clinic,facility,True,False,True,
8577,103f8697-c899-4270-b5c7-26a4471db398,Jindal Health Labs,facility,True,False,True,
8578,10453d92-2092-4a27-8835-dbdc70521f94,Medplus,facility,True,False,True,
8579,105fb9cb-970e-4058-bb0e-b005c9cdb213,Sampada Hospital,facility,True,False,True,
8580,10704517-5e07-4e00-be78-1df6bbf0e301,Dr. PK Jain Clinic,facility,True,False,True,
8581,1070c2bd-4305-4009-b171-a0dc4445b9eb,Sachin Dental Clinic,facility,True,False,True,
8582,1080dbd2-9119-44e1-99ab-0b1d51de1eb4,Himalaya Arthritis and Rheumatology Centre - Palampur,facility,True,False,True,
8583,10868af4-dc48-4cef-b903-005bdefe1a44,"Sarkar Medical,Bilasipara",facility,True,False,True,
8584,109cd69e-079a-444f-86ef-7024d0f5a689,"Miri-Piri-Institute of Medical Sciences & Research Shahabad Markanda, Kurukshetra, Haryana",facility,True,False,True,
8585,10a22302-483d-48bd-b236-eed815ec31ac,Meenakshi Memorial Hospital,facility,True,False,True,
8586,10a2bd29-d66c-4d57-b64a-e51e6a82ea44,Shushrusha Nursing Home,facility,True,False,True,
8587,10a2f617-f1e2-4384-83af-68681c068ba4,SRL Diagnostics,facility,True,False,True,
8588,10b96326-3bba-40e7-ada1-a454d4f7f442,Sparkle Cosmetic Clinic,facility,True,False,True,
8589,10ba70df-ac33-4f88-94c6-d99d9df07eed,Boon Medicare Centre,facility,True,False,True,
8590,10d85e5c-dc9a-4c3e-994e-fa268e9efd94,ACE Heart & Vascular Institute,facility,True,False,True,
8591,10f27d8c-9aa2-4d77-8ff1-9de9d0c1af1e,Sachar Hospital,facility,True,False,True,
8592,1104d267-00b9-47b7-8397-9756896ec066,Kolekar Hospital,facility,True,False,True,
8593,11193b2f-0e79-4fee-962b-05c6f54dc37f,Sanjiv Hospital,facility,True,False,True,
8594,11212c64-063f-4d5e-98af-b50160404395,Shrey Dental Clinic,facility,True,False,True,
8595,1126692b-9915-4a85-b168-9bbaad217a6e,Asian Obesity And Cosmetics Surgery Center,facility,True,False,True,
8596,1164d989-8dc8-4858-986f-deab1769901f,Railway Hospital,facility,True,False,True,
8597,11733159-9c21-4cb7-a510-ac56d04a9970,Supra Dental and Maxillofacial Clinic,facility,True,False,True,
8598,117bfd70-03fc-47b2-9d8e-b7afd9491cd9,Metta Care Clinic,facility,True,False,True,
8599,117dd71a-fc81-49fe-8ed7-ac23b4e42745,Nirmal Anorectal And Multispeciality Hospital,facility,True,False,True,
8600,1180ca3b-7096-4f52-9b11-3e9e22039fc5,Dwarka Hospital,facility,True,False,True,
8601,11a6503b-3bac-4b1f-8b39-6bf94330748b,Niraamay Dental Care,facility,True,False,True,
8602,11a75002-9d3c-422b-b32a-d5329a5cb995,Phoenix Multispeciality Dental Clinic,facility,True,False,True,
8603,11dbe562-6f45-4fdb-9c26-0279bdd98892,Baba Sri Chand Clinic,facility,True,False,True,
8604,120db189-79a4-41c2-8622-950328ff1f6b,Rr Homoeo,facility,True,False,True,
8605,1247b299-f57a-469b-b665-6368e379e244,Hfrc Dialysis Center,facility,True,False,True,
8606,125731c2-c5da-4dd7-adef-f024246bbd5a,Medivision Diagnostic Centre,facility,True,False,True,
8607,127791ca-bdd9-48d4-8140-ac4a3b6eb401,Fine Mind Hospital,facility,True,False,True,
8608,12865f1b-3b75-4d97-b42d-f48321fd4753,Aditya Dental Clinic,facility,True,False,True,
8609,129100dc-d2b9-4d70-89a9-c182361d68e0,Samarth Eye Care & Laser Center,facility,True,False,True,
8610,12a7f108-100c-4b7f-af8c-928e94a870e4,Keshav Dental Care,facility,True,False,True,
8611,12e0d9aa-b364-4636-b339-959ab1c83267,Kottakkal Arya Vaidya Sala Erode,facility,True,False,True,
8612,132480eb-1bd8-4aa5-aefe-f2291860c0dd,DNS Dental Care - Implant & Orthodontic Centre,facility,True,False,True,
8613,1341418c-27db-4135-8b4b-5a03da1122e3,Ram Dental Clinic,facility,True,False,True,
8614,1357b34d-8b20-4aea-bd1b-2f36b1ac19f4,Sparsh Orthocare,facility,True,False,True,
8615,13594579-5b83-48ec-8c81-4b21ad0a6881,PathSolutions Diagnostic & Research Center,facility,True,False,True,
8616,13708da5-faa0-4705-ab3d-f17b6acfb6fc,Kothari Dental Care,facility,True,False,True,
8617,13a6b565-2db2-46de-b1e0-a9751bc5733d,SK Diagnostic Centre Haripad,facility,True,False,True,
8618,13d4fc3e-d83c-4f18-a964-b32ead51ae81,Parvati Hospital,facility,True,False,True,
8619,13e107f9-7c15-4450-93fb-49c2a3eb1f81,"Government Medical College, Thiruvananthapuram",facility,True,False,True,
8620,13e4b6a2-7f65-4280-baf1-77f39fba9feb,Harsh Dental & Cosmetic Clinic,facility,True,False,True,
8621,13e75bf1-cf8b-4d0f-901b-43d080d94d8f,Eye Sight Centre,facility,True,False,True,
8622,13ec2443-03ef-4d4c-8666-ec6ac3d04478,Shree Ashtavinayak Hospital,facility,True,False,True,
8623,1404fd3d-47b3-4f59-a11a-be0f64756762,Neokidz Hospital,facility,True,False,True,
8624,14159818-a738-4afa-90e9-62439c7101fa,Priyanka Nursing Home & Ultrasound Center,facility,True,False,True,
8625,14756f2a-3d69-4440-bbd6-201f86abb374,Renuka Clinic,facility,True,False,True,
8626,1475be0a-8a1b-4d31-b8ae-8faa81964ffd,Saint Francis Hospital Ajmer,facility,True,False,True,
8627,14979420-8be6-4880-bcdf-05347f2aca33,Vatsalya Clinic,facility,True,False,True,
8628,14a38db8-782c-480e-8035-1350b242c2b3,Navata Dental Care Centre,facility,True,False,True,
8629,14a86b21-5425-4b2a-9c59-69c10fe50107,Dr Maimoona M.N Khan | Homeopathy Clinic,facility,True,False,True,
8630,14b856c0-8a89-4d3f-8eaf-d0161006d088,Panacea Centre for Spine Pain Sleep & Ortho,facility,True,False,True,
8631,14c4bffa-866b-4e53-929b-450c527405a6,"Shakuntala Manpatrika Seva Sadan Hospital, Godda",facility,True,False,True,
8632,14f45e1c-7a60-463e-beca-5cde49cf08e3,PentaOne Healthcare,facility,True,False,True,
8633,14f7029f-f741-4a88-9607-6f1449b18fce,Talwar Hospital,facility,True,False,True,
8634,14fcc40c-932c-412b-a587-8ed3e6d61697,Shree Rukma Ayurvedic Chikitsalaya - Pune,facility,True,False,True,
8635,15267a39-6ba6-46cb-9c34-6d99c59c9d90,Dhukia Hospital,facility,True,False,True,
8636,152c04f6-6b5d-4a4e-b416-132971ae7082,Delhi Diabetes Care Centre,facility,True,False,True,
8637,15603217-8528-4626-934c-d78004af41a6,Adarsh Sex Clinic,facility,True,False,True,
8638,15645c1b-8256-4f63-a023-84f6bf980b59,Alvi Dental Clinic,facility,True,False,True,
8639,156828f7-4077-4c76-8882-208970d0bf7b,Mehta Womens Hospital,facility,True,False,True,
8640,15863c6b-9e27-402b-8891-d3bdbb6023cc,Shyam Urosurgical Hospital,facility,True,False,True,
8641,15865bc9-c5a7-4950-b882-0de8beaf755b,Dr Karpe’s Centre For Advanced Dentistry And Implantology,facility,True,False,True,
8642,15bdb06f-1a56-467d-9478-20389a96bb4d,Inamdar Hospital,facility,True,False,True,
8643,15c68ebc-8641-4f31-aafb-92ac5595f879,"Life Care Multispeciality Hospital - Latitude Road Punawale, Pune",facility,True,False,True,
8644,15d22102-99ed-46b4-973a-7e2d3db06efb,Arya Hospital,facility,True,False,True,
8645,15db1dc1-5e71-4a6e-ac8c-ee3cee49cd77,Faiz Hospital,facility,True,False,True,
8646,15e44849-ce3c-4cd0-a34d-158695b1dcc6,Ratnadeep Hospital and Research Centre,facility,True,False,True,
8647,15e6621c-0013-4856-a820-3d7f5dc9ca47,Ajanta Heart Care & Diagnostic Centre,facility,True,False,True,
8648,15ebdf61-c5e6-4e5c-baec-d8d7ec3391cb,"Vivid Diagnostic Centre, Vyttila",facility,True,False,True,
8649,15fecc46-f7fe-4a33-8d85-32df5b062a65,B&B Memorial Hospital,facility,True,False,True,
8650,160dfbb5-ffa9-43d8-acb2-9527bd695441,Prabhleen CBCT Center,facility,True,False,True,
8651,1629b893-e584-4583-98ac-84eab6881c32,Mhatre Dental Clinic,facility,True,False,True,
8652,162efb6d-edb5-4511-ae99-8942517ab69a,Tarun Neuro Clinic,facility,True,False,True,
8653,168735b9-ca9c-4bf5-82ef-febf057f19bc,Lakshmi Diabetic Centre,facility,True,False,True,
8654,16984da1-6347-4181-a04a-18a3d4484963,Dr. Shiv Dubey Childcare Clinic,facility,True,False,True,
8655,16a7711c-1226-41fd-816d-f0b8b9aff07f,Dr. Nalin Kaul'S Dentistry,facility,True,False,True,
8656,16bd2ed9-e0dd-4ee3-8162-a5f53af031ef,Sri Chakra Fertility,facility,True,False,True,
8657,16c6b758-de5d-4272-a21d-207375f45017,Reni Kidney Care,facility,True,False,True,
8658,16d73dc5-ddc4-460b-95ae-91b358e8677d,Prabhat Medical Centre,facility,True,False,True,
8659,16d9d5a6-ee35-4281-8a95-b280c1829886,Naraina Medical College & Research Centre,facility,True,False,True,
8660,16ff4957-1bac-4ab8-ad1b-8778db09b46c,Shree Dento Care,facility,True,False,True,
8661,171e49ec-ba4b-449a-97d0-f2dfcbe1fa76,Lady Dufferin Victoria Hospital,facility,True,False,True,
8662,17285847-82b3-40c0-8c8a-e74881b8d422,InSmile Dental Clinic,facility,True,False,True,
8663,17321fb3-70e6-401c-997f-517a66e0c0fb,Lawrence Dental Clinic,facility,True,False,True,
8664,1748b4df-9ccc-4314-a113-06f8d4216a8f,Chhattisgarh Dental College and Research Institute,facility,True,False,True,
8665,178ffcf3-a31b-41c9-b56d-ea8d05e60f05,SRM Global Hospitals,facility,True,False,True,
8666,17a140c5-c829-4977-8420-e56240186e6e,"Dr. Khosla's Dental Clinic - B-4/76, Safdarjung Enclave, Delhi, Delhi, India",facility,True,False,True,
8667,17a893a7-6b98-431e-95c7-7e17d875c344,Dr. Gopi Krishna (Root Canal Foundation),facility,True,False,True,
8668,17ccac36-6c56-40d6-9f4e-92a39489cc29,Dr.Sharma's Multispeciality Dental Clinic,facility,True,False,True,
8669,17d08b83-9400-4a5a-b5bd-443db6db4c90,Genesis IVF,facility,True,False,True,
8670,17eebf15-b2cf-40df-8ee1-b42296916af7,Bharat Bhagya Vidhata Hospital,facility,True,False,True,
8671,17f18101-79d6-4067-8bb1-c0ee49e81a10,Sky Super Speciality Hospital,facility,True,False,True,
8672,17fa62d1-636f-46c2-9a4f-21ff02083566,Dr. Rohit Mahajan's Diabetes Clinic,facility,True,False,True,
8673,17fd72a0-c9cb-4e7b-aae5-c562c2273af8,Gita Devi Memorial Hospital,facility,True,False,True,
8674,180df6d2-2cb4-4bc9-a564-238aea44a2f0,Nandini Women’s Clinic,facility,True,False,True,
8675,1812c40a-b5be-41e1-b4df-13ec33ec8a47,Drishtikunj Netralaya,facility,True,False,True,
8676,181deb18-bf69-47f2-80cd-4977a43fa0de,Sarvanjna Dental Clinic,facility,True,False,True,
8677,187f0d55-9be9-40a7-96b3-1e8404c838c3,Divine Dental,facility,True,False,True,
8678,1895ae74-ec6d-4754-92a7-cd61bdc61dcc,Dr Vethekar Hospital,facility,True,False,True,
8679,189f7645-d64a-4340-8715-852c1e40f414,Prem Hospital Super Speciality & Trauma Centre,facility,True,False,True,
8680,18a4f4b7-601b-4ecf-852e-b6c2cda4a2f3,Dr. SKS Memorial Eye Hospital,facility,True,False,True,
8681,18c2c546-1041-4e2d-bdbe-bea359f73df3,Leelavati Skin Chest and Allergy Clinic - Vanasthalipuram,facility,True,False,True,
8682,18c69a54-790c-4e9c-89b9-8165648d7a97,Rajkiya Jasvant Chikitsalaya,facility,True,False,True,
8683,1905ea75-52ee-4e1c-83b6-f6d4a187e514,Allergy Cure Clinic,facility,True,False,True,
8684,1928cf09-8426-4ac9-adc4-0b4d33fc3946,NAOKON Diagnostics,facility,True,False,True,
8685,1940949b-2d94-4129-a0ec-56532768c53d,Vibhaa Hospital,facility,True,False,True,
8686,195ab1ec-b56b-492b-8a3b-50b73b81bfc0,Kamber Polyclinic,facility,True,False,True,
8687,195e1bb9-52fd-4eb1-bc5b-0a1297b11e0f,Dr. Pradip Doshi's Hospital & Pharmaceutical Research Institute,facility,True,False,True,
8688,19902116-258d-4cfd-90bd-414c618f99ee,Dr. Aher's Dental Care,facility,True,False,True,
8689,19b355f2-b0a5-4465-8c31-e1ae7e1cec2c,Dr. Sharda Ayurveda - Mohali,facility,True,False,True,
8690,19b38e0a-094a-4382-8a09-646525aa85f5,Advanced Kidney Care Centre,facility,True,False,True,
8691,19be3390-d863-422e-b5e0-ed29b58d6084,Aakanksha Children Hospital & Neonatal Nursery,facility,True,False,True,
8692,19f8a4fc-1cff-4ed8-ae85-1b9f46f1d1be,Dr. Navneet Goel Clinic,facility,True,False,True,
8693,1a012018-96ed-4fff-aa7d-81323f42e3db,Sre Badhras Dental Clinic,facility,True,False,True,
8694,1a022dff-9317-4307-a6a8-2dc0b95ecf2b,Om Dental Care,facility,True,False,True,
8695,1a2a69ea-b37c-4120-8c7e-539f6a595e20,Kriston Healthcare,facility,True,False,True,
8696,1a42ad6f-ee8f-45db-a31e-18784709316d,Gayathri Speech & Hearing Clinic,facility,True,False,True,
8697,1a57eba5-2deb-451e-b437-4e1e905b08ba,Moolchand Fertility and IVF,facility,True,False,True,
8698,1a72d782-7cf5-449a-a479-8bf779dbb92c,Hope Hospital,facility,True,False,True,
8699,1a790ffe-d1d8-444c-9c3e-c971089a00dc,New Era Super Speciality Hospital,facility,True,False,True,
8700,1a7c035e-2527-4270-8080-6e15ecdaf646,Kalyani Hospital,facility,True,False,True,
8701,1a9da4fd-38a2-4272-9336-eba6e25463bc,Redcliffe Labs - Collection Center Sector 11DChandigarh - 160011,facility,True,False,True,
8702,1add679c-89de-423a-8a89-77dfe5cd1b81,VITA DENTAL CARE,facility,True,False,True,
8703,1aeb5527-feb0-4466-b541-a2672b165be7,Cure Well Laboratory,facility,True,False,True,
8704,1b093c98-8d1c-4715-a67b-4441e0d7e7ce,Orison Super Speciality Hospital Infertility & Trauma Centre,facility,True,False,True,
8705,1b408881-6c48-4b1c-9b47-f552e1298bfb,Sri Selvam Ayurveda Clinic,facility,True,False,True,
8706,1b4d06b9-2b9d-4d0a-8ffe-d8538e4d4297,Voxel CBCT,facility,True,False,True,
8707,1b7526f1-9b15-4964-bbf8-adfdddb88453,Shubham Hospital,facility,True,False,True,
8708,1b8ff061-81dd-44d8-b3b9-e08858378bb5,Care Diagnostics,facility,True,False,True,
8709,1b999f2d-7c20-4fa6-9ca4-1af796751657,Dr. Blessed Hearts Clinic,facility,True,False,True,
8710,1b9d5baf-9db7-4c7a-bc7a-194664c90090,"NIMS Hospital - Punjagutta, Hyderabad",facility,True,False,True,
8711,1ba3e41c-014f-4366-a2a0-129972cf37f2,K.G.R Surgical Nursing Home,facility,True,False,True,
8712,1bc77873-4cc0-4564-a21f-d49d95fc4d4b,Swasthya Clinic,facility,True,False,True,
8713,1bdbcb00-b877-4b60-8e93-9d21585bb572,Atulya Dental Clinic,facility,True,False,True,
8714,1bf68403-a589-4d64-8a4a-4b4bd5624eb6,Orange Healthcare,facility,True,False,True,
8715,1c0a87bc-d743-48ac-b1e0-f46d5474e8a2,Saharan Nursing Home,facility,True,False,True,
8716,1c420e0b-62be-4936-9190-0f7c995cfe79,Care Infinity Ent And Maternity Clinic,facility,True,False,True,
8717,1c5d4d78-c780-4b1a-875b-32280d82a84e,"Jain Dental Centre - F-19, Near Happy English School, Mandir Marg, Krishna Nagar, Delhi – 110051",facility,True,False,True,
8718,1c8ba90a-4dab-42f7-a927-4079b3bdf8ba,Jeevan Rekha Nursing Home,facility,True,False,True,
8719,1c8f1c87-0bcb-4d6c-855b-7bc34618c8d0,UBM Institute,facility,True,False,True,
8720,1c958690-4e98-43c1-97cd-0e23d62805ff,Shanti Suman Hospital and Care Home,facility,True,False,True,
8721,1ce9a272-a1c8-42b6-87fe-9dc74c233555,"HCG Hospital, Bhavnagar",facility,True,False,True,
8722,1d072e7e-d1e7-4fc4-946b-231aade41f37,Ayurvita Healthcare,facility,True,False,True,
8723,1d114e7f-407a-4d9a-b0a1-d88a44815c5d,JP Hospital,facility,True,False,True,
8724,1d4df34c-60d2-4d77-b690-c8030bcbbed2,Focus Diagnostics,facility,True,False,True,
8725,1d7568a2-63e6-430f-af30-550bcf698fd0,Asha Poly Clinic & Sheetal Nursing Home,facility,True,False,True,
8726,1d789581-5bd7-4af8-a7f1-d8df9550942c,Namdeo Homoeopathic Clinic,facility,True,False,True,
8727,1d855c8a-ab08-45fa-b6bc-49e634edaa13,Green Park Dental Clinic,facility,True,False,True,
8728,1d9ae597-bc88-4453-9079-443cd2964f5d,Dr Aggarwal's Laser Dental Clinic,facility,True,False,True,
8729,1ddb0dbe-da8f-4476-8360-2b679bf826cf,Maruthi Eye Hospital,facility,True,False,True,
8730,1de52da4-786c-4a63-8fb9-03a938a1cf13,Dr Sankpals Dental Centre,facility,True,False,True,
8731,1e682e64-6078-4a9d-a456-88c1c7698a9e,Rastogi Nursing Home,facility,True,False,True,
8732,1e85c004-6f5d-44ec-b04e-84ac3dc61db2,Vidhate Accident Hospital,facility,True,False,True,
8733,1ec7803b-349f-4ba1-afeb-00d391c1f63f,Neethi Medical Lab,facility,True,False,True,
8734,1ec86e7a-5bad-430c-a31d-7d708311b504,The Tooth Company,facility,True,False,True,
8735,1ef26ab2-d55f-4738-8c5d-921b4a7026d1,"Dr Atin Mahajan MDS, Dental Health Care, Implant & Braces Centre, Pathankot",facility,True,False,True,
8736,1f044794-553c-4aa5-aa47-3d2f7f09975e,CHILD CARE CLINIC,facility,True,False,True,
8737,1f162ebf-e501-48b7-97f8-280c76ec4bd9,Deep Eye Care Jind Haryana India,facility,True,False,True,
8738,1f25cea2-6795-456e-801a-d812c72bb957,Sowmya Childrens Hospital,facility,True,False,True,
8739,1f464921-0ab6-41c9-bac6-807c40585731,Diva Hospital & IVF Center,facility,True,False,True,
8740,1f4a73fe-3442-4f03-8255-d27abcd967fd,Manwatkar Multispeciality Hospital,facility,True,False,True,
8741,1f620753-cc65-4077-94d3-0edfe6e2f74e,Dr.Razack Hospital,facility,True,False,True,
8742,1f684eff-b6e4-43aa-87f7-952bdfb0c578,Hearing Clinic,facility,True,False,True,
8743,1f75edd6-b4a6-408c-87e7-4a11c31bcf4a,Raashi Orthopaedic & Maternity Hospital,facility,True,False,True,
8744,1f8ff24d-3984-4e31-9edc-901f9b9e4a29,Pearl Fertility and IVF,facility,True,False,True,
8745,1fa1dee9-8ec0-4022-85a6-f12d9502c12a,Trident Diagnostics,facility,True,False,True,
8746,1fb1b011-c04e-49ae-baf6-039dec19f23c,Sudan Dental Clinic,facility,True,False,True,
8747,1fc4957e-634e-49a9-ad07-e60e295385d1,Medeor Hospital,facility,True,False,True,
8748,1fd41a20-8a50-4541-96b2-76f84e04df0f,Preeti Urology and Kidney Hospital - KPHB Colony,facility,True,False,True,
8749,1fdd4eea-9299-4433-a89f-135268231912,Muskan Speech & Hearing Centre,facility,True,False,True,
8750,1ffe52d1-e9c4-45be-8d84-b0296608ef24,Patna Dental & Jaw Hospital,facility,True,False,True,
8751,20128a6d-df3f-41e5-b41c-7744f6014c20,Dr. Aseem Goyal,facility,True,False,True,
8752,202c3520-fc99-4391-a6e1-fad7e062e679,Jaya Dental Clinic,facility,True,False,True,
8753,202dd36f-70dd-4802-9431-2925a8584560,Dream Smilez Super Specialty Dental Clinic,facility,True,False,True,
8754,204e8d14-e385-4d01-af46-7eb1164c29f0,Usha Prime Hospital,facility,True,False,True,
8755,2062bf9b-17cd-4f99-9706-823cd00e3f92,Malaviya Hospital,facility,True,False,True,
8756,20774a82-1f39-46b5-b5c0-a7f1d7d2e053,Hospital A,facility,True,False,True,
8757,20b7095a-22a3-4754-86c0-d1c42c6009eb,Sonkul Diagnostic Centre,facility,True,False,True,
8758,20cfef2b-4a4e-4be3-9967-f432c9cc9714,Smiley Dental Care,facility,True,False,True,
8759,2108aea4-c015-4e02-bec3-7f1465f5a4b3,Siddhi Vinayak Clinic,facility,True,False,True,
8760,215b5709-a6b7-4d44-b065-6174f4928564,Sri Surya Hospital,facility,True,False,True,
8761,2179e784-c7ae-4304-86f7-c569b3abf688,Navachethana Hospital,facility,True,False,True,
8762,21983ea8-2dc1-4309-b524-e37c7dad2bf9,Lokenath Diagnostic,facility,True,False,True,
8763,21d2e77a-acb4-4894-b64b-e56466278ff2,32 Gems Dental Clinic,facility,True,False,True,
8764,21d5bb7c-1ffb-45c7-8a68-4c6bec8a6efc,Dentarch Solutions,facility,True,False,True,
8765,21e1580b-59d3-403b-9c8a-abb42c5b87d0,Aspire Dental and Medical Health Care,facility,True,False,True,
8766,21e83797-3d5f-4c14-a512-065848141a86,Jaipur Speech & hearing center,facility,True,False,True,
8767,21fa86b5-00b1-4ea1-b837-ad0e0ab2f7c1,Netra- The Eye Hospital,facility,True,False,True,
8768,2213e54b-3b35-4f5b-a38b-4e747783b5d7,Hridayam Heart Clinic,facility,True,False,True,
8769,2227b79f-194f-4739-99e9-1b053d84be93,Aarogya Naturopathy Village,facility,True,False,True,
8770,226e7159-9243-4a27-af55-5d38e0a6e901,Toothly Dental,facility,True,False,True,
8771,229971ff-05da-4825-b4f5-2bf5781f61af,Swaraashi Netralaya,facility,True,False,True,
8772,229caf75-5889-4ae1-804e-64811156e755,Umarji Mother and Child Care,facility,True,False,True,
8773,22a88c2b-b5cf-4073-8498-7476fd47ae7f,Raj Dental Surgery Clinic,facility,True,False,True,
8774,22c450dd-e485-4f16-bb42-733e67a323e1,AMC Poly Clinic / Dr Selvam's Sugar Clinic,facility,True,False,True,
8775,22c8a5a4-0494-4443-b798-409e7854356e,"Happy Smile Dental Clinic - T Nagar, Chennai",facility,True,False,True,
8776,22cc2cb0-805f-428e-992e-655e12431a09,J N Hospital,facility,True,False,True,
8777,23076610-4f93-4892-be08-7bae98b24308,Narayan Children Hospital,facility,True,False,True,
8778,230bed98-862e-4677-b01f-4c39441dc0f3,Niramay Clinic,facility,True,False,True,
8779,23143224-b500-460b-bd6f-ecaf6c412468,Mehar Hospital,facility,True,False,True,
8780,2333c986-899c-4713-8da3-9765d0849a71,Maa Jairaji Devi Homoeo Clinic and Research Center Ad,facility,True,False,True,
8781,23390353-e15a-4d60-be2e-1c5e9a674458,Khidmat Hospital,facility,True,False,True,
8782,237a31f8-2428-4d89-8b85-068601dd933d,SAI Spandan Hospital,facility,True,False,True,
8783,23aef02c-b9ca-4cd0-999b-46d07ff31ea6,"Prime Speciality Clinics, Tadepalle, Vaddeswaram",facility,True,False,True,
8784,23c47ece-7962-42fc-ba2a-9f7b67dc44c8,"Dr. Murari Lal Chest Hospital, Kanpur",facility,True,False,True,
8785,23c8d833-9a25-4d35-9b5d-824ae1c48bd3,Dr. Naik's Shubh Smile Multispeciality Dental Clinic,facility,True,False,True,
8786,23ed8307-b912-4ca9-b1af-46d7be33b324,DantSpa Dental Clinic Nagpur,facility,True,False,True,
8787,24157fa2-8957-40bd-b292-f314c22570ee,Cures 'n' Care Dental Clinic - Mayur Vihar Phase-2,facility,True,False,True,
8788,241989cf-65c4-4708-9ae8-3a11dde8e48f,Pooja Hospitals,facility,True,False,True,
8789,241e28f5-139a-4a9d-a937-39ce7e11f2ca,Ekdantaay Orthodontic & Dental Care,facility,True,False,True,
8790,2421e369-3460-4a72-908e-2ff00c64387b,Credence Prosthetic India,facility,True,False,True,
8791,24234b88-a333-4914-a0fb-12268fa98df9,LION Homoeo Clinic,facility,True,False,True,
8792,24263813-ac1d-4885-ab4f-55346a558a7a,Yog & Naturopathy Institute,facility,True,False,True,
8793,243010eb-961f-4296-8105-ca377c4ee67e,MSM Hospital,facility,True,False,True,
8794,2441126e-b847-4875-b584-0535a419720d,Madhav Dental,facility,True,False,True,
8795,24416198-0621-4015-a1ee-177a748c67f9,Avita Health 24x7,facility,True,False,True,
8796,2451a7e5-46da-4b2e-89ce-17be5d08cc1a,Cardio Vision Heart Specialty Clinic,facility,True,False,True,
8797,24912d26-5509-4283-9f63-f702a11fa29a,Staar Multispeciality Hospital,facility,True,False,True,
8798,24d6ad71-d395-4bd5-9e37-621b8487013f,Rajendra Hospital,facility,True,False,True,
8799,24e5f7f9-10a2-49fc-9b6f-e3b0ce79e86d,Lbs Hospital,facility,True,False,True,
8800,24e6491a-dfba-4524-a30d-ef087191d387,Docto New Life Polyclinic,facility,True,False,True,
8801,24f06177-0510-4358-a11d-b1ad5f7f9d38,Thakur Ji Eye Care & Optical,facility,True,False,True,
8802,25047c38-718e-4ce3-8234-9c71507f1d56,The Face Head & Neck Cancer Hospital,facility,True,False,True,
8803,25172145-107b-452a-b61e-a561c4181106,"Dr. Piyush's Homoeopathic clinic, Rajendrabhuvan rd. Veraval",facility,True,False,True,
8804,2532e264-96f4-4298-999e-24356f94531f,Sri Amritsar Diagnostic Centre,facility,True,False,True,
8805,253456e4-b13d-443f-bc6a-23a350f65b1f,Singhal Diabetic Clinic,facility,True,False,True,
8806,25432eeb-b290-4ada-8e2b-b2b313985084,Samata Hospital,facility,True,False,True,
8807,255110d9-99a3-4bcb-ba28-d3886e1a3bce,Dr. Shubham Uro Centre,facility,True,False,True,
8808,25719dcf-cea5-40d6-9784-b21aaceae835,Kanag ENT Superspeciality Centre,facility,True,False,True,
8809,25772f73-814c-48eb-b9e2-1b4adf691601,Kamla Health Care,facility,True,False,True,
8810,258176a2-bed3-4e3c-a314-a5b8d8801edd,"The Salvation Army Evangeline Booth Hospital, Ponnur.",facility,True,False,True,
8811,259ef131-74d0-439f-b33e-4af29f62e33c,Dental Aesthetics,facility,True,False,True,
8812,25b6e3b8-f658-4b35-93a4-e64eda2e4ff9,JFEC & Sparsh IVF Center,facility,True,False,True,
